MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
f5:05:dc:56:a4:77,-80,131389,2026-04-07 23:17:41.205000,2026-04-07 23:17:41.415973,2026-04-07 23:17:41.236413,True,31.412
1d:a8:40:2d:17:f8,-83,131539,2026-04-07 23:17:41.355000,2026-04-07 23:17:41.565955,2026-04-07 23:17:41.386407,True,31.406
f5:05:dc:56:a4:77,-72,131939,2026-04-07 23:17:41.755000,2026-04-07 23:17:41.965278,2026-04-07 23:17:41.786738,True,31.737
49:1f:eb:cd:ba:d4,-77,132139,2026-04-07 23:17:41.955000,2026-04-07 23:17:42.165402,2026-04-07 23:17:41.986862,True,31.861
81:fc:c7:5b:0c:d4,-48,132439,2026-04-07 23:17:42.255000,2026-04-07 23:17:42.465878,2026-04-07 23:17:42.286289,True,31.288
1d:a8:40:2d:17:f8,-84,132589,2026-04-07 23:17:42.405000,2026-04-07 23:17:42.615242,2026-04-07 23:17:42.436702,True,31.701
57:14:14:81:01:ce,-66,132939,2026-04-07 23:17:42.755000,2026-04-07 23:17:42.965855,2026-04-07 23:17:42.786287,True,31.286
f5:05:dc:56:a4:77,-82,133039,2026-04-07 23:17:42.855000,2026-04-07 23:17:43.065302,2026-04-07 23:17:42.886762,True,31.761
1d:a8:40:2d:17:f8,-81,133189,2026-04-07 23:17:43.005000,2026-04-07 23:17:43.215477,2026-04-07 23:17:43.036937,True,31.936
f5:05:dc:56:a4:77,-75,133289,2026-04-07 23:17:43.105000,2026-04-07 23:17:43.315649,2026-04-07 23:17:43.137109,True,32.108
49:1f:eb:cd:ba:d4,-67,133575,2026-04-07 23:17:43.391000,2026-04-07 23:17:43.601395,2026-04-07 23:17:43.421840,True,30.839
