MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
7e:97:1b:0d:4b:7d,-62,212086,2026-04-02 20:44:14.244000,2026-04-02 20:44:13.999025,2026-04-02 20:44:14.271157,True,27.157
cc:8f:be:74:59:7c,-81,212102,2026-04-02 20:44:14.260000,2026-04-02 20:44:13.999025,2026-04-02 20:44:14.272159,True,12.158
49:1f:eb:cd:ba:d4,-64,212153,2026-04-02 20:44:14.311000,2026-04-02 20:44:14.046422,2026-04-02 20:44:14.318528,True,7.528
1d:a8:40:2d:17:f8,-83,212251,2026-04-02 20:44:14.409000,2026-04-02 20:44:14.114545,2026-04-02 20:44:14.386645,True,-22.355
80:2b:17:12:45:6f,-59,212251,2026-04-02 20:44:14.409000,2026-04-02 20:44:14.172252,2026-04-02 20:44:14.444385,True,35.384
80:2b:17:12:45:6f,-61,212543,2026-04-02 20:44:14.701000,2026-04-02 20:44:14.406910,2026-04-02 20:44:14.679043,True,-21.957
f3:eb:cf:34:5d:74,-63,212543,2026-04-02 20:44:14.701000,2026-04-02 20:44:14.453961,2026-04-02 20:44:14.727094,True,26.094
ae:17:0c:e9:fa:ee,-59,212603,2026-04-02 20:44:14.761000,2026-04-02 20:44:14.500025,2026-04-02 20:44:14.772159,True,11.158
4b:0c:7b:38:49:e3,-64,212639,2026-04-02 20:44:14.797000,2026-04-02 20:44:14.548036,2026-04-02 20:44:14.820169,True,23.169
49:1f:eb:cd:ba:d4,-64,212639,2026-04-02 20:44:14.797000,2026-04-02 20:44:14.548036,2026-04-02 20:44:14.821169,True,24.169
7e:97:1b:0d:4b:7d,-65,212653,2026-04-02 20:44:14.811000,2026-04-02 20:44:14.549036,2026-04-02 20:44:14.822169,True,11.169
80:2b:17:12:45:6f,-52,212803,2026-04-02 20:44:14.961000,2026-04-02 20:44:14.665580,2026-04-02 20:44:14.938714,True,-22.287
3b:64:89:5f:b7:59,-82,213153,2026-04-02 20:44:15.311000,2026-04-02 20:44:15.015594,2026-04-02 20:44:15.288727,True,-22.273
7e:97:1b:0d:4b:7d,-63,213203,2026-04-02 20:44:15.361000,2026-04-02 20:44:15.065968,2026-04-02 20:44:15.338097,True,-22.904
3b:64:89:5f:b7:59,-84,213303,2026-04-02 20:44:15.461000,2026-04-02 20:44:15.165843,2026-04-02 20:44:15.437970,True,-23.03
80:2b:17:12:45:6f,-54,213353,2026-04-02 20:44:15.511000,2026-04-02 20:44:15.218391,2026-04-02 20:44:15.490492,True,-20.508
3b:64:89:5f:b7:59,-85,213453,2026-04-02 20:44:15.611000,2026-04-02 20:44:15.345747,2026-04-02 20:44:15.617879,True,6.879
3b:64:89:5f:b7:59,-84,213594,2026-04-02 20:44:15.752000,2026-04-02 20:44:15.474930,2026-04-02 20:44:15.746325,True,-5.675
49:1f:eb:cd:ba:d4,-75,213595,2026-04-02 20:44:15.753000,2026-04-02 20:44:15.529086,2026-04-02 20:44:15.801214,True,48.214
3b:64:89:5f:b7:59,-83,213744,2026-04-02 20:44:15.902000,2026-04-02 20:44:15.606910,2026-04-02 20:44:15.880044,True,-21.957
7e:97:1b:0d:4b:7d,-63,213744,2026-04-02 20:44:15.902000,2026-04-02 20:44:15.662509,2026-04-02 20:44:15.934633,True,32.633
1d:a8:40:2d:17:f8,-80,213895,2026-04-02 20:44:16.053000,2026-04-02 20:44:15.758821,2026-04-02 20:44:16.030954,True,-22.046
80:2b:17:12:45:6f,-68,213895,2026-04-02 20:44:16.053000,2026-04-02 20:44:15.802388,2026-04-02 20:44:16.074079,True,21.078
bd:97:72:cf:03:d2,-75,213903,2026-04-02 20:44:16.061000,2026-04-02 20:44:15.803388,2026-04-02 20:44:16.075521,True,14.521
49:1f:eb:cd:ba:d4,-62,214103,2026-04-02 20:44:16.261000,2026-04-02 20:44:15.965484,2026-04-02 20:44:16.238617,True,-22.383
7e:97:1b:0d:4b:7d,-64,214303,2026-04-02 20:44:16.461000,2026-04-02 20:44:16.165905,2026-04-02 20:44:16.438035,True,-22.966
3b:64:89:5f:b7:59,-81,214353,2026-04-02 20:44:16.511000,2026-04-02 20:44:16.216235,2026-04-02 20:44:16.488358,True,-22.642
80:2b:17:12:45:6f,-52,214453,2026-04-02 20:44:16.611000,2026-04-02 20:44:16.315570,2026-04-02 20:44:16.588704,True,-22.297
1d:a8:40:2d:17:f8,-79,214503,2026-04-02 20:44:16.661000,2026-04-02 20:44:16.366833,2026-04-02 20:44:16.638958,True,-22.042
f3:eb:cf:34:5d:74,-64,214553,2026-04-02 20:44:16.711000,2026-04-02 20:44:16.416090,2026-04-02 20:44:16.688215,True,-22.785
ae:17:0c:e9:fa:ee,-53,214603,2026-04-02 20:44:16.761000,2026-04-02 20:44:16.466333,2026-04-02 20:44:16.738457,True,-22.543
4b:0c:7b:38:49:e3,-63,214642,2026-04-02 20:44:16.800000,2026-04-02 20:44:16.522032,2026-04-02 20:44:16.794164,True,-5.836
3b:64:89:5f:b7:59,-85,214642,2026-04-02 20:44:16.800000,2026-04-02 20:44:16.522032,2026-04-02 20:44:16.795166,True,-4.835
3b:64:89:5f:b7:59,-83,214803,2026-04-02 20:44:16.961000,2026-04-02 20:44:16.665653,2026-04-02 20:44:16.938787,True,-22.214
7e:97:1b:0d:4b:7d,-64,214853,2026-04-02 20:44:17.011000,2026-04-02 20:44:16.716422,2026-04-02 20:44:16.988391,True,-22.609
3b:64:89:5f:b7:59,-83,214953,2026-04-02 20:44:17.111000,2026-04-02 20:44:16.815853,2026-04-02 20:44:17.088986,True,-22.014
80:2b:17:12:45:6f,-55,215003,2026-04-02 20:44:17.161000,2026-04-02 20:44:16.866830,2026-04-02 20:44:17.138959,True,-22.041
49:1f:eb:cd:ba:d4,-64,215053,2026-04-02 20:44:17.211000,2026-04-02 20:44:16.916028,2026-04-02 20:44:17.188129,True,-22.871
1d:a8:40:2d:17:f8,-83,215103,2026-04-02 20:44:17.261000,2026-04-02 20:44:16.966384,2026-04-02 20:44:17.238503,True,-22.498
7e:97:1b:0d:4b:7d,-63,215403,2026-04-02 20:44:17.561000,2026-04-02 20:44:17.265559,2026-04-02 20:44:17.538692,True,-22.308
80:2b:17:12:45:6f,-62,215553,2026-04-02 20:44:17.711000,2026-04-02 20:44:17.415872,2026-04-02 20:44:17.689005,True,-21.995
bd:97:72:cf:03:d2,-72,215903,2026-04-02 20:44:18.061000,2026-04-02 20:44:17.765647,2026-04-02 20:44:18.038780,True,-22.22
7e:97:1b:0d:4b:7d,-64,215953,2026-04-02 20:44:18.111000,2026-04-02 20:44:17.819759,2026-04-02 20:44:18.092278,True,-18.722
49:1f:eb:cd:ba:d4,-75,216003,2026-04-02 20:44:18.161000,2026-04-02 20:44:17.866455,2026-04-02 20:44:18.139588,True,-21.412
80:2b:17:12:45:6f,-53,216103,2026-04-02 20:44:18.261000,2026-04-02 20:44:17.966445,2026-04-02 20:44:18.238547,True,-22.453
da:ea:3f:3d:1d:cc,-87,216153,2026-04-02 20:44:18.311000,2026-04-02 20:44:18.023657,2026-04-02 20:44:18.296791,True,-14.21
49:1f:eb:cd:ba:d4,-62,216489,2026-04-02 20:44:18.647000,2026-04-02 20:44:18.351721,2026-04-02 20:44:18.624855,True,-22.146
7e:97:1b:0d:4b:7d,-64,216489,2026-04-02 20:44:18.647000,2026-04-02 20:44:18.396050,2026-04-02 20:44:18.668169,True,21.169
f3:eb:cf:34:5d:74,-65,216553,2026-04-02 20:44:18.711000,2026-04-02 20:44:18.442079,2026-04-02 20:44:18.715212,True,4.212
ae:17:0c:e9:fa:ee,-64,216603,2026-04-02 20:44:18.761000,2026-04-02 20:44:18.488734,2026-04-02 20:44:18.760848,True,-0.153
80:2b:17:12:45:6f,-57,216647,2026-04-02 20:44:18.805000,2026-04-02 20:44:18.535428,2026-04-02 20:44:18.807487,True,2.487
4b:0c:7b:38:49:e3,-64,216647,2026-04-02 20:44:18.805000,2026-04-02 20:44:18.535428,2026-04-02 20:44:18.808561,True,3.561
06:18:45:30:4c:79,-73,216803,2026-04-02 20:44:18.961000,2026-04-02 20:44:18.666162,2026-04-02 20:44:18.938286,True,-22.714
49:1f:eb:cd:ba:d4,-61,216953,2026-04-02 20:44:19.111000,2026-04-02 20:44:18.815779,2026-04-02 20:44:19.088912,True,-22.088
06:18:45:30:4c:79,-76,217000,2026-04-02 20:44:19.158000,2026-04-02 20:44:18.862875,2026-04-02 20:44:19.136008,True,-21.992
b2:df:f9:76:1f:e1,-77,217000,2026-04-02 20:44:19.158000,2026-04-02 20:44:18.908553,2026-04-02 20:44:19.181686,True,23.686
7e:97:1b:0d:4b:7d,-63,217053,2026-04-02 20:44:19.211000,2026-04-02 20:44:18.957377,2026-04-02 20:44:19.229501,True,18.501
06:18:45:30:4c:79,-74,217153,2026-04-02 20:44:19.311000,2026-04-02 20:44:19.016051,2026-04-02 20:44:19.288170,True,-22.83
80:2b:17:12:45:6f,-67,217184,2026-04-02 20:44:19.342000,2026-04-02 20:44:19.064838,2026-04-02 20:44:19.336959,True,-5.041
44:af:95:6d:ee:47,-90,217184,2026-04-02 20:44:19.342000,2026-04-02 20:44:19.064838,2026-04-02 20:44:19.337971,True,-4.029
1d:a8:40:2d:17:f8,-83,217348,2026-04-02 20:44:19.506000,2026-04-02 20:44:19.211239,2026-04-02 20:44:19.483344,True,-22.657
06:18:45:30:4c:79,-82,217348,2026-04-02 20:44:19.506000,2026-04-02 20:44:19.266630,2026-04-02 20:44:19.539763,True,33.763
49:1f:eb:cd:ba:d4,-65,217453,2026-04-02 20:44:19.611000,2026-04-02 20:44:19.316037,2026-04-02 20:44:19.587959,True,-23.041
8b:03:a0:b4:9d:4b,-84,217503,2026-04-02 20:44:19.661000,2026-04-02 20:44:19.366090,2026-04-02 20:44:19.638216,True,-22.785
7e:97:1b:0d:4b:7d,-64,217603,2026-04-02 20:44:19.761000,2026-04-02 20:44:19.466420,2026-04-02 20:44:19.738553,True,-22.448
06:18:45:30:4c:79,-82,217653,2026-04-02 20:44:19.811000,2026-04-02 20:44:19.517647,2026-04-02 20:44:19.789773,True,-21.227
06:18:45:30:4c:79,-74,217753,2026-04-02 20:44:19.911000,2026-04-02 20:44:19.615890,2026-04-02 20:44:19.888015,True,-22.985
06:18:45:30:4c:79,-81,217803,2026-04-02 20:44:19.961000,2026-04-02 20:44:19.671584,2026-04-02 20:44:19.944717,True,-16.283
7e:97:1b:0d:4b:7d,-64,217878,2026-04-02 20:44:20.036000,2026-04-02 20:44:19.740628,2026-04-02 20:44:20.013762,True,-22.239
06:18:45:30:4c:79,-78,217878,2026-04-02 20:44:20.036000,2026-04-02 20:44:19.797868,2026-04-02 20:44:20.069959,True,33.959
bd:97:72:cf:03:d2,-69,217903,2026-04-02 20:44:20.061000,2026-04-02 20:44:19.797868,2026-04-02 20:44:20.071002,True,10.001
1d:a8:40:2d:17:f8,-85,217953,2026-04-02 20:44:20.111000,2026-04-02 20:44:19.843833,2026-04-02 20:44:20.116966,True,5.966
06:18:45:30:4c:79,-79,218103,2026-04-02 20:44:20.261000,2026-04-02 20:44:19.966342,2026-04-02 20:44:20.238464,True,-22.536
7e:97:1b:0d:4b:7d,-64,218153,2026-04-02 20:44:20.311000,2026-04-02 20:44:20.017194,2026-04-02 20:44:20.289253,True,-21.747
06:18:45:30:4c:79,-77,218203,2026-04-02 20:44:20.361000,2026-04-02 20:44:20.065902,2026-04-02 20:44:20.338027,True,-22.974
06:18:45:30:4c:79,-82,218253,2026-04-02 20:44:20.411000,2026-04-02 20:44:20.115854,2026-04-02 20:44:20.387982,True,-23.018
80:2b:17:12:45:6f,-56,218303,2026-04-02 20:44:20.461000,2026-04-02 20:44:20.170627,2026-04-02 20:44:20.443760,True,-17.24
49:1f:eb:cd:ba:d4,-76,218403,2026-04-02 20:44:20.561000,2026-04-02 20:44:20.266053,2026-04-02 20:44:20.538176,True,-22.825
7e:97:1b:0d:4b:7d,-65,218453,2026-04-02 20:44:20.611000,2026-04-02 20:44:20.315918,2026-04-02 20:44:20.588048,True,-22.953
06:18:45:30:4c:79,-83,218553,2026-04-02 20:44:20.711000,2026-04-02 20:44:20.416475,2026-04-02 20:44:20.688608,True,-22.392
ae:17:0c:e9:fa:ee,-58,218603,2026-04-02 20:44:20.761000,2026-04-02 20:44:20.468199,2026-04-02 20:44:20.740312,True,-20.689
06:18:45:30:4c:79,-76,218649,2026-04-02 20:44:20.807000,2026-04-02 20:44:20.513041,2026-04-02 20:44:20.786174,True,-20.826
4b:0c:7b:38:49:e3,-64,218649,2026-04-02 20:44:20.807000,2026-04-02 20:44:20.558909,2026-04-02 20:44:20.832042,True,25.042
7e:97:1b:0d:4b:7d,-62,218703,2026-04-02 20:44:20.861000,2026-04-02 20:44:20.606834,2026-04-02 20:44:20.878959,True,17.959
06:18:45:30:4c:79,-74,218803,2026-04-02 20:44:20.961000,2026-04-02 20:44:20.665758,2026-04-02 20:44:20.937884,True,-23.116
80:2b:17:12:45:6f,-62,218846,2026-04-02 20:44:21.004000,2026-04-02 20:44:20.715321,2026-04-02 20:44:20.988454,True,-15.546
06:18:45:30:4c:79,-79,218846,2026-04-02 20:44:21.004000,2026-04-02 20:44:20.716333,2026-04-02 20:44:20.989466,True,-14.534
49:1f:eb:cd:ba:d4,-62,218903,2026-04-02 20:44:21.061000,2026-04-02 20:44:20.765845,2026-04-02 20:44:21.037970,True,-23.031
06:18:45:30:4c:79,-72,218953,2026-04-02 20:44:21.111000,2026-04-02 20:44:20.815693,2026-04-02 20:44:21.088826,True,-22.174
1d:a8:40:2d:17:f8,-82,218982,2026-04-02 20:44:21.140000,2026-04-02 20:44:20.871120,2026-04-02 20:44:21.143243,True,3.243
7e:97:1b:0d:4b:7d,-63,218982,2026-04-02 20:44:21.140000,2026-04-02 20:44:20.871120,2026-04-02 20:44:21.144253,True,4.253
06:18:45:30:4c:79,-80,218996,2026-04-02 20:44:21.154000,2026-04-02 20:44:20.872125,2026-04-02 20:44:21.145258,True,-8.742
06:18:45:30:4c:79,-79,218996,2026-04-02 20:44:21.154000,2026-04-02 20:44:20.873194,2026-04-02 20:44:21.145258,True,-8.742
b2:df:f9:76:1f:e1,-80,219003,2026-04-02 20:44:21.161000,2026-04-02 20:44:20.873194,2026-04-02 20:44:21.146327,True,-14.673
06:18:45:30:4c:79,-78,219203,2026-04-02 20:44:21.361000,2026-04-02 20:44:21.065950,2026-04-02 20:44:21.338077,True,-22.924
80:2b:17:12:45:6f,-53,219403,2026-04-02 20:44:21.561000,2026-04-02 20:44:21.265692,2026-04-02 20:44:21.538826,True,-22.175
7e:97:1b:0d:4b:7d,-64,219553,2026-04-02 20:44:21.711000,2026-04-02 20:44:21.416052,2026-04-02 20:44:21.688170,True,-22.83
1d:a8:40:2d:17:f8,-82,219603,2026-04-02 20:44:21.761000,2026-04-02 20:44:21.465856,2026-04-02 20:44:21.738989,True,-22.011
06:18:45:30:4c:79,-76,219753,2026-04-02 20:44:21.911000,2026-04-02 20:44:21.615569,2026-04-02 20:44:21.888702,True,-22.298
7e:97:1b:0d:4b:7d,-64,219803,2026-04-02 20:44:21.961000,2026-04-02 20:44:21.665843,2026-04-02 20:44:21.938976,True,-22.024
49:1f:eb:cd:ba:d4,-65,219853,2026-04-02 20:44:22.011000,2026-04-02 20:44:21.723895,2026-04-02 20:44:21.995950,True,-15.05
80:2b:17:12:45:6f,-57,219953,2026-04-02 20:44:22.111000,2026-04-02 20:44:21.816098,2026-04-02 20:44:22.088233,True,-22.767
7e:97:1b:0d:4b:7d,-64,220103,2026-04-02 20:44:22.261000,2026-04-02 20:44:21.966346,2026-04-02 20:44:22.238471,True,-22.53
80:2b:17:12:45:6f,-66,220488,2026-04-02 20:44:22.646000,2026-04-02 20:44:22.351106,2026-04-02 20:44:22.624239,True,-21.761
06:18:45:30:4c:79,-77,220488,2026-04-02 20:44:22.646000,2026-04-02 20:44:22.408672,2026-04-02 20:44:22.681806,True,35.805
7e:97:1b:0d:4b:7d,-63,220653,2026-04-02 20:44:22.811000,2026-04-02 20:44:22.516151,2026-04-02 20:44:22.788208,True,-22.792
49:1f:eb:cd:ba:d4,-75,220803,2026-04-02 20:44:22.961000,2026-04-02 20:44:22.666047,2026-04-02 20:44:22.938169,True,-22.831
80:2b:17:12:45:6f,-54,221044,2026-04-02 20:44:23.202000,2026-04-02 20:44:22.907496,2026-04-02 20:44:23.179529,True,-22.471
06:18:45:30:4c:79,-78,221044,2026-04-02 20:44:23.202000,2026-04-02 20:44:22.955140,2026-04-02 20:44:23.228273,True,26.273
7e:97:1b:0d:4b:7d,-64,221203,2026-04-02 20:44:23.361000,2026-04-02 20:44:23.065584,2026-04-02 20:44:23.338717,True,-22.283
06:18:45:30:4c:79,-77,221253,2026-04-02 20:44:23.411000,2026-04-02 20:44:23.115649,2026-04-02 20:44:23.388783,True,-22.218
49:1f:eb:cd:ba:d4,-62,221303,2026-04-02 20:44:23.461000,2026-04-02 20:44:23.171427,2026-04-02 20:44:23.444561,True,-16.44
80:2b:17:12:45:6f,-57,221601,2026-04-02 20:44:23.759000,2026-04-02 20:44:23.464759,2026-04-02 20:44:23.736879,True,-22.121
06:18:45:30:4c:79,-72,221601,2026-04-02 20:44:23.759000,2026-04-02 20:44:23.514138,2026-04-02 20:44:23.786258,True,27.258
7e:97:1b:0d:4b:7d,-64,221753,2026-04-02 20:44:23.911000,2026-04-02 20:44:23.616815,2026-04-02 20:44:23.888919,True,-22.081
06:18:45:30:4c:79,-69,221803,2026-04-02 20:44:23.961000,2026-04-02 20:44:23.669844,2026-04-02 20:44:23.941968,True,-19.032
bd:97:72:cf:03:d2,-70,221903,2026-04-02 20:44:24.061000,2026-04-02 20:44:23.765607,2026-04-02 20:44:24.038741,True,-22.26
06:18:45:30:4c:79,-77,222002,2026-04-02 20:44:24.160000,2026-04-02 20:44:23.865397,2026-04-02 20:44:24.137519,True,-22.481
89:a1:41:12:24:62,-85,222002,2026-04-02 20:44:24.160000,2026-04-02 20:44:23.919962,2026-04-02 20:44:24.192091,True,32.091
7e:97:1b:0d:4b:7d,-63,222053,2026-04-02 20:44:24.211000,2026-04-02 20:44:23.919962,2026-04-02 20:44:24.193095,True,-17.905
cc:8f:be:74:59:7c,-86,222136,2026-04-02 20:44:24.294000,2026-04-02 20:44:23.999568,2026-04-02 20:44:24.271605,True,-22.396
80:2b:17:12:45:6f,-61,222136,2026-04-02 20:44:24.294000,2026-04-02 20:44:24.043586,2026-04-02 20:44:24.315635,True,21.635
49:1f:eb:cd:ba:d4,-64,222253,2026-04-02 20:44:24.411000,2026-04-02 20:44:24.115870,2026-04-02 20:44:24.389003,True,-21.997
7e:97:1b:0d:4b:7d,-63,222303,2026-04-02 20:44:24.461000,2026-04-02 20:44:24.169553,2026-04-02 20:44:24.441678,True,-19.323
06:18:45:30:4c:79,-74,222353,2026-04-02 20:44:24.511000,2026-04-02 20:44:24.217034,2026-04-02 20:44:24.490168,True,-20.833
44:af:95:6d:ee:47,-85,222439,2026-04-02 20:44:24.597000,2026-04-02 20:44:24.302403,2026-04-02 20:44:24.575536,True,-21.464
1d:a8:40:2d:17:f8,-82,222439,2026-04-02 20:44:24.597000,2026-04-02 20:44:24.354485,2026-04-02 20:44:24.627618,True,30.618
06:18:45:30:4c:79,-69,222553,2026-04-02 20:44:24.711000,2026-04-02 20:44:24.416269,2026-04-02 20:44:24.688391,True,-22.609
57:14:14:81:01:ce,-70,222653,2026-04-02 20:44:24.811000,2026-04-02 20:44:24.515509,2026-04-02 20:44:24.788642,True,-22.358
80:2b:17:12:45:6f,-52,222703,2026-04-02 20:44:24.861000,2026-04-02 20:44:24.572539,2026-04-02 20:44:24.845673,True,-15.328
7e:97:1b:0d:4b:7d,-65,222853,2026-04-02 20:44:25.011000,2026-04-02 20:44:24.716144,2026-04-02 20:44:24.988226,True,-22.774
06:18:45:30:4c:79,-81,222903,2026-04-02 20:44:25.061000,2026-04-02 20:44:24.774837,2026-04-02 20:44:25.046963,True,-14.037
06:18:45:30:4c:79,-73,223103,2026-04-02 20:44:25.261000,2026-04-02 20:44:24.966437,2026-04-02 20:44:25.238564,True,-22.437
7e:97:1b:0d:4b:7d,-64,223153,2026-04-02 20:44:25.311000,2026-04-02 20:44:25.023105,2026-04-02 20:44:25.295231,True,-15.769
49:1f:eb:cd:ba:d4,-76,223203,2026-04-02 20:44:25.361000,2026-04-02 20:44:25.069022,2026-04-02 20:44:25.342155,True,-18.845
80:2b:17:12:45:6f,-57,223253,2026-04-02 20:44:25.411000,2026-04-02 20:44:25.117230,2026-04-02 20:44:25.390363,True,-20.637
7e:97:1b:0d:4b:7d,-64,223403,2026-04-02 20:44:25.561000,2026-04-02 20:44:25.266512,2026-04-02 20:44:25.538639,True,-22.362
49:1f:eb:cd:ba:d4,-64,223681,2026-04-02 20:44:25.839000,2026-04-02 20:44:25.544617,2026-04-02 20:44:25.816684,True,-22.316
7e:97:1b:0d:4b:7d,-63,223681,2026-04-02 20:44:25.839000,2026-04-02 20:44:25.600325,2026-04-02 20:44:25.873458,True,34.458
80:2b:17:12:45:6f,-65,223803,2026-04-02 20:44:25.961000,2026-04-02 20:44:25.666000,2026-04-02 20:44:25.938097,True,-22.904
06:18:45:30:4c:79,-76,223853,2026-04-02 20:44:26.011000,2026-04-02 20:44:25.716151,2026-04-02 20:44:25.989285,True,-21.716
49:1f:eb:cd:ba:d4,-63,224153,2026-04-02 20:44:26.311000,2026-04-02 20:44:26.016128,2026-04-02 20:44:26.289261,True,-21.739
06:18:45:30:4c:79,-70,224203,2026-04-02 20:44:26.361000,2026-04-02 20:44:26.070321,2026-04-02 20:44:26.342445,True,-18.555
7e:97:1b:0d:4b:7d,-63,224253,2026-04-02 20:44:26.411000,2026-04-02 20:44:26.117205,2026-04-02 20:44:26.389332,True,-21.668
80:2b:17:12:45:6f,-53,224353,2026-04-02 20:44:26.511000,2026-04-02 20:44:26.215743,2026-04-02 20:44:26.488876,True,-22.124
06:18:45:30:4c:79,-81,224403,2026-04-02 20:44:26.561000,2026-04-02 20:44:26.270412,2026-04-02 20:44:26.543545,True,-17.455
49:1f:eb:cd:ba:d4,-63,224653,2026-04-02 20:44:26.811000,2026-04-02 20:44:26.515860,2026-04-02 20:44:26.787971,True,-23.03
1d:a8:40:2d:17:f8,-80,224703,2026-04-02 20:44:26.861000,2026-04-02 20:44:26.566629,2026-04-02 20:44:26.839762,True,-21.238
7e:97:1b:0d:4b:7d,-64,224803,2026-04-02 20:44:26.961000,2026-04-02 20:44:26.666140,2026-04-02 20:44:26.938268,True,-22.732
80:2b:17:12:45:6f,-57,224903,2026-04-02 20:44:27.061000,2026-04-02 20:44:26.765637,2026-04-02 20:44:27.038770,True,-22.23
06:18:45:30:4c:79,-69,224953,2026-04-02 20:44:27.111000,2026-04-02 20:44:26.817304,2026-04-02 20:44:27.089387,True,-21.613
1c:63:9f:73:2d:e9,-81,225003,2026-04-02 20:44:27.161000,2026-04-02 20:44:26.865665,2026-04-02 20:44:27.138798,True,-22.202
06:18:45:30:4c:79,-81,225145,2026-04-02 20:44:27.303000,2026-04-02 20:44:27.008349,2026-04-02 20:44:27.281482,True,-21.518
92:3b:28:7e:32:d1,-85,225146,2026-04-02 20:44:27.304000,2026-04-02 20:44:27.065967,2026-04-02 20:44:27.338085,True,34.085
7e:97:1b:0d:4b:7d,-63,225353,2026-04-02 20:44:27.511000,2026-04-02 20:44:27.216232,2026-04-02 20:44:27.488290,True,-22.71
06:18:45:30:4c:79,-73,225503,2026-04-02 20:44:27.661000,2026-04-02 20:44:27.365710,2026-04-02 20:44:27.638844,True,-22.157
49:1f:eb:cd:ba:d4,-75,225603,2026-04-02 20:44:27.761000,2026-04-02 20:44:27.466299,2026-04-02 20:44:27.738327,True,-22.674
7e:97:1b:0d:4b:7d,-63,225653,2026-04-02 20:44:27.811000,2026-04-02 20:44:27.517042,2026-04-02 20:44:27.790175,True,-20.825
06:18:45:30:4c:79,-69,225703,2026-04-02 20:44:27.861000,2026-04-02 20:44:27.566964,2026-04-02 20:44:27.839090,True,-21.91
80:2b:17:12:45:6f,-60,225750,2026-04-02 20:44:27.908000,2026-04-02 20:44:27.624208,2026-04-02 20:44:27.896338,True,-11.663
44:af:95:6d:ee:47,-84,225750,2026-04-02 20:44:27.908000,2026-04-02 20:44:27.625260,2026-04-02 20:44:27.897341,True,-10.659
06:18:45:30:4c:79,-80,225903,2026-04-02 20:44:28.061000,2026-04-02 20:44:27.766235,2026-04-02 20:44:28.038341,True,-22.66
7e:97:1b:0d:4b:7d,-90,225903,2026-04-02 20:44:28.061000,2026-04-02 20:44:27.809509,2026-04-02 20:44:28.082643,True,21.642
80:2b:17:12:45:6f,-51,226003,2026-04-02 20:44:28.161000,2026-04-02 20:44:27.865851,2026-04-02 20:44:28.138984,True,-22.016
49:1f:eb:cd:ba:d4,-62,226103,2026-04-02 20:44:28.261000,2026-04-02 20:44:27.966059,2026-04-02 20:44:28.239192,True,-21.808
7e:97:1b:0d:4b:7d,-64,226203,2026-04-02 20:44:28.361000,2026-04-02 20:44:28.065754,2026-04-02 20:44:28.338887,True,-22.113
06:18:45:30:4c:79,-74,226253,2026-04-02 20:44:28.411000,2026-04-02 20:44:28.120220,2026-04-02 20:44:28.393353,True,-17.647
80:2b:17:12:45:6f,-52,226303,2026-04-02 20:44:28.461000,2026-04-02 20:44:28.166545,2026-04-02 20:44:28.439678,True,-21.322
06:18:45:30:4c:79,-70,226453,2026-04-02 20:44:28.611000,2026-04-02 20:44:28.315980,2026-04-02 20:44:28.589113,True,-21.887
f3:eb:cf:34:5d:74,-64,226603,2026-04-02 20:44:28.761000,2026-04-02 20:44:28.466354,2026-04-02 20:44:28.738461,True,-22.539
7e:97:1b:0d:4b:7d,-64,226753,2026-04-02 20:44:28.911000,2026-04-02 20:44:28.615447,2026-04-02 20:44:28.888580,True,-22.42
80:2b:17:12:45:6f,-56,226853,2026-04-02 20:44:29.011000,2026-04-02 20:44:28.715845,2026-04-02 20:44:28.988978,True,-22.022
1d:a8:40:2d:17:f8,-84,226953,2026-04-02 20:44:29.111000,2026-04-02 20:44:28.815858,2026-04-02 20:44:29.088991,True,-22.009
06:18:45:30:4c:79,-76,227003,2026-04-02 20:44:29.161000,2026-04-02 20:44:28.868485,2026-04-02 20:44:29.140593,True,-20.408
49:1f:eb:cd:ba:d4,-63,227053,2026-04-02 20:44:29.211000,2026-04-02 20:44:28.916272,2026-04-02 20:44:29.188395,True,-22.606
06:18:45:30:4c:79,-73,227203,2026-04-02 20:44:29.361000,2026-04-02 20:44:29.066541,2026-04-02 20:44:29.338675,True,-22.326
89:a1:41:12:24:62,-85,227253,2026-04-02 20:44:29.411000,2026-04-02 20:44:29.117718,2026-04-02 20:44:29.389839,True,-21.161
7e:97:1b:0d:4b:7d,-64,227303,2026-04-02 20:44:29.461000,2026-04-02 20:44:29.166682,2026-04-02 20:44:29.439480,True,-21.52
06:18:45:30:4c:79,-80,227386,2026-04-02 20:44:29.544000,2026-04-02 20:44:29.249566,2026-04-02 20:44:29.521919,True,-22.081
80:2b:17:12:45:6f,-66,227386,2026-04-02 20:44:29.544000,2026-04-02 20:44:29.303552,2026-04-02 20:44:29.575661,True,31.661
44:af:95:6d:ee:47,-87,227403,2026-04-02 20:44:29.561000,2026-04-02 20:44:29.303552,2026-04-02 20:44:29.576685,True,15.685
1d:a8:40:2d:17:f8,-82,227553,2026-04-02 20:44:29.711000,2026-04-02 20:44:29.416054,2026-04-02 20:44:29.688169,True,-22.831
